location,estate_name,estate_map_latitude,estate_map_longitude,transaction_price,saleable_floor_area,floor_level,transaction_price_per_sq,discount_rate,assignment_date,month,year,credit_level
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,217800,38,L,5732,55,19,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,176500,39,M,4526,55,19,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,198000,35,L,5657,55,19,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,253900,41,M,6193,55,19,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,177000,41,M,4317,55,19,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,213700,35,M,6106,55,19,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,229200,38,M,6032,55,19,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,167700,39,M,4300,55,19,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,163600,39,M,4195,55,19,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,214300,36,L,5953,55,19,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,240500,40,L,6013,55,19,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,203700,33,L,6173,55,19,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,242900,41,L,5924,55,19,7,2002,F
KWAI CHUNG,KWAI HING ESTATE,22.36625,114.13261,284200,53,M,5362,55,18,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,251700,41,L,6139,55,18,7,2002,F
KWAI CHUNG,KWAI HING ESTATE,22.36625,114.13261,235000,46,L,5109,55,18,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,204000,46,L,4435,55,18,7,2002,F
KOWLOON WEST & SAI KUNG (1),LEI CHENG UK ESTATE,22.33921,114.16013,280300,49,M,5720,55,18,7,2002,F
KOWLOON WEST & SAI KUNG (1),LEI CHENG UK ESTATE,22.33921,114.16013,230800,41,L,5629,55,18,7,2002,F
KOWLOON WEST & SAI KUNG (1),LEI CHENG UK ESTATE,22.33921,114.16013,222600,41,L,5429,55,18,7,2002,F
"TAI PO, NORTH & SHATIN (2)",TAI PING ESTATE,22.49797,114.12668,182000,46,L,3957,55,18,7,2002,F
KOWLOON WEST & SAI KUNG (1),LEI CHENG UK ESTATE,22.33921,114.16013,218500,41,L,5329,55,18,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,91100,26,L,3504,55,18,7,2002,F
"TAI PO, NORTH & SHATIN (2)",TAI PING ESTATE,22.49797,114.12668,145200,35,M,4149,55,18,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,145300,41,H,3544,55,18,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,214300,46,M,4659,55,18,7,2002,F
"TAI PO, NORTH & SHATIN (2)",TAI PING ESTATE,22.49797,114.12668,184700,46,L,4015,55,18,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,124100,33,M,3761,55,18,7,2002,F
"TAI PO, NORTH & SHATIN (2)",TAI PING ESTATE,22.49797,114.12668,141400,35,M,4040,55,18,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,158200,39,M,4056,55,18,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,165900,35,L,4740,55,18,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,136800,33,M,4145,55,18,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,142300,39,M,3649,55,18,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,222800,46,M,4843,55,18,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,134700,33,M,4082,55,18,7,2002,F
"TAI PO, NORTH & SHATIN (2)",TAI PING ESTATE,22.49797,114.12668,171900,42,H,4093,55,18,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,159900,39,M,4100,55,18,7,2002,F
"TAI PO, NORTH & SHATIN (2)",TAI PING ESTATE,22.49797,114.12668,168100,41,M,4100,55,18,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,269700,49,L,5504,55,18,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,243700,41,M,5944,55,18,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,233900,41,L,5705,55,18,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,163500,35,L,4671,55,18,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,183100,40,L,4578,55,18,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,146000,33,L,4424,55,18,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,182300,39,M,4674,55,18,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,142800,33,L,4327,55,18,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,282100,53,L,5323,55,18,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,187500,41,M,4573,55,18,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,224100,35,M,6403,55,18,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,233800,35,M,6680,55,18,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,173600,39,M,4451,55,18,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,160100,32,L,5003,55,18,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,214700,35,M,6134,55,18,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,227900,40,L,5698,55,18,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,306100,53,L,5775,55,18,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,111400,26,L,4285,55,18,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,187900,41,M,4583,55,18,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,241400,41,L,5888,55,18,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,201200,33,L,6097,55,18,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,219400,41,L,5351,55,18,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,220400,41,L,5376,55,18,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,133500,22,L,6068,55,18,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,241000,41,L,5878,55,18,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,185200,41,M,4517,55,18,7,2002,F
"TAI PO, NORTH & SHATIN (3)",YIU ON ESTATE,22.41887,114.23029,136100,33,L,4124,58,18,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,223400,36,M,6206,55,18,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,219000,40,L,5475,55,18,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,175100,41,L,4271,55,18,7,2002,F
KWAI CHUNG,KWAI HING ESTATE,22.36625,114.13261,285000,53,M,5377,55,18,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,293300,51,L,5751,55,17,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,191500,44,M,4352,55,17,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,156600,41,L,3820,55,17,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,235000,41,M,5732,55,17,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,243800,40,M,6095,55,17,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,173400,41,M,4229,55,17,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,215500,36,M,5986,55,17,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,257000,49,L,5245,55,17,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,255300,41,M,6227,55,17,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,212600,40,L,5315,55,17,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,133700,22,L,6077,55,17,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,224200,41,L,5468,55,17,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,216200,40,L,5405,55,17,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,203800,35,L,5823,55,17,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,256200,46,L,5570,55,17,7,2002,F
KWAI CHUNG,KWAI HING ESTATE,22.36625,114.13261,193300,41,L,4715,55,17,7,2002,F
KWAI CHUNG,KWAI HING ESTATE,22.36625,114.13261,202000,41,L,4927,55,17,7,2002,F
KWAI CHUNG,KWAI HING ESTATE,22.36625,114.13261,221000,46,L,4804,55,17,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",FUNG TAK ESTATE,22.34489,114.20121,223300,36,H,6203,59,17,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (2)",CHEUNG ON ESTATE,22.35992,114.10435,133000,33,L,4030,59,17,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",CHUK YUEN (NORTH) ESTATE,22.34581,114.19293,211300,35,L,6037,58,17,7,2002,F
KWAI CHUNG,KWAI HING ESTATE,22.36625,114.13261,211800,40,M,5295,55,17,7,2002,F
KWAI CHUNG,KWAI HING ESTATE,22.36625,114.13261,207300,40,M,5183,55,17,7,2002,F
KWAI CHUNG,KWAI HING ESTATE,22.36625,114.13261,100700,22,L,4577,55,17,7,2002,F
KWAI CHUNG,KWAI HING ESTATE,22.36625,114.13261,208000,41,M,5073,55,17,7,2002,F
KOWLOON WEST & SAI KUNG (1),LEI CHENG UK ESTATE,22.33921,114.16013,147600,33,M,4473,55,17,7,2002,F
KWAI CHUNG,KWAI HING ESTATE,22.36625,114.13261,147100,35,L,4203,55,17,7,2002,F
KWAI CHUNG,KWAI HING ESTATE,22.36625,114.13261,195100,41,L,4759,55,17,7,2002,F
KWAI CHUNG,KWAI HING ESTATE,22.36625,114.13261,204200,41,M,4980,55,17,7,2002,F
KOWLOON WEST & SAI KUNG (1),LEI CHENG UK ESTATE,22.33921,114.16013,217100,35,M,6203,55,17,7,2002,F
KOWLOON WEST & SAI KUNG (1),LEI CHENG UK ESTATE,22.33921,114.16013,283900,53,L,5357,55,17,7,2002,F
KOWLOON WEST & SAI KUNG (1),LEI CHENG UK ESTATE,22.33921,114.16013,148600,33,L,4503,55,17,7,2002,F
KOWLOON WEST & SAI KUNG (1),LEI CHENG UK ESTATE,22.33921,114.16013,198800,35,M,5680,55,17,7,2002,F
KOWLOON WEST & SAI KUNG (1),LEI CHENG UK ESTATE,22.33921,114.16013,272100,46,M,5915,55,17,7,2002,F
KOWLOON WEST & SAI KUNG (1),LEI CHENG UK ESTATE,22.33921,114.16013,307400,53,L,5800,55,17,7,2002,F
"TAI PO, NORTH & SHATIN (2)",TAI PING ESTATE,22.49797,114.12668,142500,35,L,4071,55,17,7,2002,F
"TAI PO, NORTH & SHATIN (2)",TAI PING ESTATE,22.49797,114.12668,162300,41,L,3959,55,17,7,2002,F
KOWLOON WEST & SAI KUNG (1),LEI CHENG UK ESTATE,22.33921,114.16013,157300,33,H,4767,55,17,7,2002,F
KOWLOON WEST & SAI KUNG (1),LEI CHENG UK ESTATE,22.33921,114.16013,202300,35,M,5780,55,17,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,143100,39,L,3669,55,17,7,2002,F
"TAI PO, NORTH & SHATIN (2)",TAI PING ESTATE,22.49797,114.12668,199100,46,M,4328,55,17,7,2002,F
"TAI PO, NORTH & SHATIN (2)",TAI PING ESTATE,22.49797,114.12668,184100,46,M,4002,55,17,7,2002,F
"TAI PO, NORTH & SHATIN (2)",TAI PING ESTATE,22.49797,114.12668,169400,40,M,4235,55,17,7,2002,F
"TAI PO, NORTH & SHATIN (2)",TAI PING ESTATE,22.49797,114.12668,168800,41,M,4117,55,17,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,85700,26,L,3296,55,17,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,151000,39,M,3872,55,17,7,2002,F
"TAI PO, NORTH & SHATIN (2)",TAI PING ESTATE,22.49797,114.12668,187600,46,M,4078,55,17,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,226300,65,M,3482,55,17,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,158100,35,L,4517,55,17,7,2002,F
"TAI PO, NORTH & SHATIN (2)",TAI PING ESTATE,22.49797,114.12668,131600,33,L,3988,55,17,7,2002,F
"TAI PO, NORTH & SHATIN (2)",TAI PING ESTATE,22.49797,114.12668,166400,40,M,4160,55,17,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,148000,39,M,3795,55,17,7,2002,F
"TAI PO, NORTH & SHATIN (2)",TAI PING ESTATE,22.49797,114.12668,137100,35,L,3917,55,17,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,133200,39,L,3415,55,17,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,148000,39,M,3795,55,17,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,147500,39,L,3782,55,17,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,143600,41,L,3502,55,17,7,2002,F
"TAI PO, NORTH & SHATIN (2)",TAI PING ESTATE,22.49797,114.12668,159500,40,L,3988,55,17,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,150400,39,L,3856,55,17,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,159900,35,L,4569,55,17,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,170600,35,H,4874,55,17,7,2002,F
"TAI PO, NORTH & SHATIN (2)",TAI PING ESTATE,22.49797,114.12668,158200,41,L,3859,55,17,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,164100,35,H,4689,55,17,7,2002,F
"TAI PO, NORTH & SHATIN (2)",TAI PING ESTATE,22.49797,114.12668,168900,40,M,4223,55,17,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,217900,40,L,5448,55,17,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,251900,46,L,5476,55,17,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,222100,40,L,5553,55,17,7,2002,F
"TAI PO, NORTH & SHATIN (2)",TIN PING ESTATE,22.50348,114.13229,165800,36,M,4606,57,17,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,242800,46,L,5278,55,17,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,210200,40,L,5255,55,17,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,250800,46,M,5452,55,17,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,248800,41,M,6068,55,17,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,192100,33,M,5821,55,17,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,254400,46,L,5530,55,17,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,170800,39,M,4379,55,17,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,230000,40,L,5750,55,17,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,270500,46,M,5880,55,17,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,237800,46,L,5170,55,17,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,289100,51,L,5669,55,17,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,267900,46,M,5824,55,16,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,186600,44,L,4241,55,16,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,265100,46,M,5763,55,16,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,246400,41,M,6010,55,16,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,153100,25,M,6124,55,16,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,216500,33,L,6561,55,16,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,223600,36,M,6211,55,16,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,249800,41,L,6093,55,16,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,169100,39,L,4336,55,16,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,142100,33,L,4306,55,16,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,134500,26,M,5173,55,16,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,115800,26,M,4454,55,16,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,118900,26,M,4573,55,16,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,231800,41,L,5654,55,16,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,226300,41,L,5520,55,16,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,222800,36,M,6189,55,16,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,257200,41,M,6273,55,16,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,267400,46,L,5813,55,16,7,2002,F
KOWLOON EAST (2),TSUI PING (NORTH) ESTATE,22.31555,114.22915,289300,46,M,6289,55,16,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,220100,41,L,5368,55,16,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,220300,40,L,5508,55,16,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,260700,49,L,5320,55,16,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,232800,40,L,5820,55,16,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,242300,41,L,5910,55,16,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,189900,35,L,5426,55,16,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,223300,40,L,5583,55,16,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,195400,41,M,4766,55,16,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",LOWER WONG TAI SIN (1) ESTATE,22.33831,114.1954,242200,35,M,6920,55,16,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,209400,33,M,6345,55,16,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,166100,39,L,4259,55,16,7,2002,F
"WONG TAI SIN, TSING YI & TSUEN WAN (1)",TUNG TAU (II) ESTATE,22.33306,114.19336,252100,46,L,5480,55,16,7,2002,F
KWAI CHUNG,KWAI HING ESTATE,22.36625,114.13261,202000,41,L,4927,55,16,7,2002,F
KWAI CHUNG,KWAI HING ESTATE,22.36625,114.13261,167400,33,M,5073,55,16,7,2002,F
KOWLOON WEST & SAI KUNG (1),LEI CHENG UK ESTATE,22.33921,114.16013,206400,40,L,5160,55,16,7,2002,F
KOWLOON WEST & SAI KUNG (1),LEI CHENG UK ESTATE,22.33921,114.16013,122300,26,L,4704,55,16,7,2002,F
KOWLOON WEST & SAI KUNG (1),LEI CHENG UK ESTATE,22.33921,114.16013,220800,41,M,5385,55,16,7,2002,F
KOWLOON WEST & SAI KUNG (1),LEI CHENG UK ESTATE,22.33921,114.16013,147300,33,L,4464,55,16,7,2002,F
KOWLOON WEST & SAI KUNG (1),LEI CHENG UK ESTATE,22.33921,114.16013,228300,40,M,5708,55,16,7,2002,F
KOWLOON WEST & SAI KUNG (1),LEI CHENG UK ESTATE,22.33921,114.16013,285800,53,L,5392,55,16,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,164700,35,M,4706,55,16,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,163500,35,M,4671,55,16,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,166000,35,M,4743,55,16,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,115800,33,M,3509,55,16,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,138200,39,L,3544,55,16,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,219200,46,H,4765,55,16,7,2002,F
"TAI PO, NORTH & SHATIN (2)",TAI PING ESTATE,22.49797,114.12668,214700,53,L,4051,55,16,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,134000,39,L,3436,55,16,7,2002,F
"TAI PO, NORTH & SHATIN (2)",TAI PING ESTATE,22.49797,114.12668,171900,41,M,4193,55,16,7,2002,F
"TAI PO, NORTH & SHATIN (2)",TAI PING ESTATE,22.49797,114.12668,193300,46,M,4202,55,16,7,2002,F
"TAI PO, NORTH & SHATIN (2)",TAI PING ESTATE,22.49797,114.12668,223700,53,M,4221,55,16,7,2002,F
"TAI PO, NORTH & SHATIN (2)",TAI PING ESTATE,22.49797,114.12668,222700,53,M,4202,55,16,7,2002,F
"TAI PO, NORTH & SHATIN (2)",TAI PING ESTATE,22.49797,114.12668,164900,41,M,4022,55,16,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,123000,33,M,3727,55,16,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,141000,41,L,3439,55,16,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,143500,39,M,3679,55,16,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,156400,35,L,4469,55,16,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,203400,46,L,4422,55,16,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,165300,35,M,4723,55,16,7,2002,F
"TAI PO, NORTH & SHATIN (2)",TAI PING ESTATE,22.49797,114.12668,178900,46,L,3889,55,16,7,2002,F
"TAI PO, NORTH & SHATIN (2)",TAI PING ESTATE,22.49797,114.12668,198600,46,M,4317,55,16,7,2002,F
"TAI PO, NORTH & SHATIN (1)",POK HONG ESTATE,22.37493,114.19191,136000,39,L,3487,55,16,7,2002,F
